Latitude,Longitude,Date,MODIS_Tile,MCD12Q2_061_Line_Y_500m,MCD12Q2_061_Sample_X_500m,MCD12Q2_061_Dormancy_0,MCD12Q2_061_Dormancy_1,MCD12Q2_061_Greenup_0,MCD12Q2_061_Greenup_1,MCD12Q2_061_Maturity_0,MCD12Q2_061_Maturity_1,MCD12Q2_061_Peak_0,MCD12Q2_061_Peak_1,MCD12Q2_061_Senescence_0,MCD12Q2_061_Senescence_1,MCD12Q2_061_QA_Detailed_0,MCD12Q2_061_QA_Detailed_1,MCD12Q2_061_QA_Overall_0,MCD12Q2_061_QA_Overall_1,MCD12Q2_061_QA_Detailed_0_bitmask,MCD12Q2_061_QA_Detailed_0_Greenup,MCD12Q2_061_QA_Detailed_0_Greenup_Description,MCD12Q2_061_QA_Detailed_0_MidGreenup,MCD12Q2_061_QA_Detailed_0_MidGreenup_Description,MCD12Q2_061_QA_Detailed_0_Maturity,MCD12Q2_061_QA_Detailed_0_Maturity_Description,MCD12Q2_061_QA_Detailed_0_Peak,MCD12Q2_061_QA_Detailed_0_Peak_Description,MCD12Q2_061_QA_Detailed_0_Senescence,MCD12Q2_061_QA_Detailed_0_Senescence_Description,MCD12Q2_061_QA_Detailed_0_MidGreendown,MCD12Q2_061_QA_Detailed_0_MidGreendown_Description,MCD12Q2_061_QA_Detailed_0_Dormancy,MCD12Q2_061_QA_Detailed_0_Dormancy_Description,MCD12Q2_061_QA_Detailed_0_Unused,MCD12Q2_061_QA_Detailed_0_Unused_Description,MCD12Q2_061_QA_Detailed_1_bitmask,MCD12Q2_061_QA_Detailed_1_Greenup,MCD12Q2_061_QA_Detailed_1_Greenup_Description,MCD12Q2_061_QA_Detailed_1_MidGreenup,MCD12Q2_061_QA_Detailed_1_MidGreenup_Description,MCD12Q2_061_QA_Detailed_1_Maturity,MCD12Q2_061_QA_Detailed_1_Maturity_Description,MCD12Q2_061_QA_Detailed_1_Peak,MCD12Q2_061_QA_Detailed_1_Peak_Description,MCD12Q2_061_QA_Detailed_1_Senescence,MCD12Q2_061_QA_Detailed_1_Senescence_Description,MCD12Q2_061_QA_Detailed_1_MidGreendown,MCD12Q2_061_QA_Detailed_1_MidGreendown_Description,MCD12Q2_061_QA_Detailed_1_Dormancy,MCD12Q2_061_QA_Detailed_1_Dormancy_Description,MCD12Q2_061_QA_Detailed_1_Unused,MCD12Q2_061_QA_Detailed_1_Unused_Description,MCD12Q2_061_QA_Overall_0_bitmask,MCD12Q2_061_QA_Overall_0_Name,MCD12Q2_061_QA_Overall_0_Name_Description,MCD12Q2_061_QA_Overall_1_bitmask,MCD12Q2_061_QA_Overall_1_Name,MCD12Q2_061_QA_Overall_1_Name_Description
25.6866,-100.4,2015-01-01,h08v06,1035.0,2285.0,16647.0,16849.0,16515.0,16684.0,16564.0,16728.0,16582.0,16745.0,16602.0,16765.0,816.0,0.0,0.0,0.0,0b0000001100110000,0b00,Best,0b00,Best,0b11,Poor,0b00,Best,0b11,Poor,0b00,Best,0b00,Best,0b00,,0b0000000000000000,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,,0b0000000000000000,0b0000000000000000,Best,0b0000000000000000,0b0000000000000000,Best
25.6866,-100.4,2016-01-01,h08v06,1035.0,2285.0,17179.0,32767.0,16921.0,32767.0,17061.0,32767.0,17085.0,32767.0,17128.0,32767.0,15.0,32767.0,0.0,32767.0,0b0000000000001111,0b11,Poor,0b11,Poor,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,,0b0111111111111111,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b01,,0b0000000000000000,0b0000000000000000,Best,0b0111111111111111,0b0111111111111111,
25.6866,-100.4,2017-01-01,h08v06,1035.0,2285.0,17576.0,32767.0,17421.0,32767.0,17466.0,32767.0,17481.0,32767.0,17500.0,32767.0,0.0,32767.0,0.0,32767.0,0b0000000000000000,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,,0b0111111111111111,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b01,,0b0000000000000000,0b0000000000000000,Best,0b0111111111111111,0b0111111111111111,
25.6866,-100.4,2018-01-01,h08v06,1035.0,2285.0,17915.0,32767.0,17649.0,32767.0,17802.0,32767.0,17821.0,32767.0,17842.0,32767.0,51.0,32767.0,0.0,32767.0,0b0000000000110011,0b11,Poor,0b00,Best,0b11,Poor,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,,0b0111111111111111,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b01,,0b0000000000000000,0b0000000000000000,Best,0b0111111111111111,0b0111111111111111,
25.6866,-100.4,2019-01-01,h08v06,1035.0,2285.0,18282.0,32767.0,17994.0,32767.0,18143.0,32767.0,18166.0,32767.0,18186.0,32767.0,240.0,32767.0,0.0,32767.0,0b0000000011110000,0b00,Best,0b00,Best,0b11,Poor,0b11,Poor,0b00,Best,0b00,Best,0b00,Best,0b00,,0b0111111111111111,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b01,,0b0000000000000000,0b0000000000000000,Best,0b0111111111111111,0b0111111111111111,
25.6866,-100.4,2020-01-01,h08v06,1035.0,2285.0,18667.0,32767.0,18361.0,32767.0,18503.0,32767.0,18526.0,32767.0,18549.0,32767.0,0.0,32767.0,0.0,32767.0,0b0000000000000000,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,,0b0111111111111111,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b01,,0b0000000000000000,0b0000000000000000,Best,0b0111111111111111,0b0111111111111111,
25.6866,-100.4,2021-01-01,h08v06,1035.0,2285.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,0b0111111111111111,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b01,,0b0111111111111111,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b01,,0b0111111111111111,0b0111111111111111,,0b0111111111111111,0b0111111111111111,
25.6866,-100.4,2022-01-01,h08v06,1035.0,2285.0,19374.0,32767.0,19127.0,32767.0,19263.0,32767.0,19280.0,32767.0,19299.0,32767.0,3.0,32767.0,0.0,32767.0,0b0000000000000011,0b11,Poor,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,,0b0111111111111111,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b01,,0b0000000000000000,0b0000000000000000,Best,0b0111111111111111,0b0111111111111111,
25.6866,-100.4,2023-01-01,h08v06,1035.0,2285.0,19587.0,32767.0,19430.0,32767.0,19481.0,32767.0,19500.0,32767.0,19518.0,32767.0,12.0,32767.0,0.0,32767.0,0b0000000000001100,0b00,Best,0b11,Poor,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,,0b0111111111111111,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b01,,0b0000000000000000,0b0000000000000000,Best,0b0111111111111111,0b0111111111111111,
25.6866,-100.4,2024-01-01,h08v06,1035.0,2285.0,20125.0,32767.0,19800.0,32767.0,19928.0,32767.0,19952.0,32767.0,19999.0,32767.0,0.0,32767.0,0.0,32767.0,0b0000000000000000,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,Best,0b00,,0b0111111111111111,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b11,Poor,0b01,,0b0000000000000000,0b0000000000000000,Best,0b0111111111111111,0b0111111111111111,
